Date,Open,High,Low,Close,Volume
2018-02-20,40.54217234906043,41.06293871274817,40.393716864685636,40.49504470825195,135722000
2018-02-21,40.725957827681526,41.02993405641751,40.29708818267244,40.31122970581055,149886400
2018-02-22,40.48324868726996,40.98987695293575,40.46204179516838,40.648197174072266,123967600
2018-02-23,40.92390816081634,41.390477885967094,40.89327357832788,41.355133056640625,135249600
2018-02-26,41.55542177090116,42.27177106953291,41.52243207153538,42.17280197143555,152648800
2018-02-27,42.203443871619406,42.528627080196344,41.98194002503581,42.036136627197266,155712400
2018-02-28,42.241142767845716,42.5616157216928,41.956018237174824,41.972511291503906,151128400
2018-03-01,42.07147097696251,42.36366800327985,40.68590011264929,41.237300872802734,195208000
2018-03-02,40.718887524646725,41.54363349582345,40.63641148928622,41.52242660522461,153816000
2018-03-05,41.286792482040795,41.88296582019511,41.12419909970639,41.666175842285156,113605600
2018-03-06,41.92303361402361,42.00315096329366,41.50359149654094,41.630836486816406,95154000
2018-03-07,41.22317405342424,41.437608938692705,41.06529449044002,41.244380950927734,126814000
2018-03-08,41.350415636468696,41.736867984637264,41.25380524613253,41.694454193115234,95096400
2018-03-09,41.934814733960636,42.41552240582564,41.80049718711683,42.41080856323242,128740800
2018-03-12,42.48385027656255,42.97869939855477,42.46500210036413,42.82081985473633,128828400
2018-03-13,43.02583525840665,43.240270158651725,42.23643738835223,42.40845489501953,126774000
2018-03-14,42.490924073672474,42.53805170675562,41.899460952314094,42.047916412353516,117473600
2018-03-15,42.062055838116244,42.47207381129325,41.96073160316559,42.0974006652832,90975200
2018-03-16,42.09738828846614,42.20814017517181,41.854677624989534,41.948936462402344,157618800
2018-03-19,41.784003706662105,41.81934853673094,40.92155389689894,41.308006286621094,133787200
2018-03-20,41.29386520385742,41.66146579095869,41.223171953505314,41.29386520385742,78597600
2018-03-21,41.24672702789867,41.25850983357466,40.356001572027665,40.358360290527344,148219600
2018-03-22,40.05910690767208,40.69062522008914,39.72920981844058,39.78812026977539,165963200
2018-03-23,39.679719875116405,40.04025151708933,38.866756439208984,38.866756439208984,164115200
2018-03-26,39.604310813954555,40.7895885337609,39.22021360925439,40.71182632446289,150164800
2018-03-27,40.92626846907116,41.27266222278732,39.3333311032073,39.66794204711914,163690400
2018-03-28,39.41108229847523,40.06381094630235,38.92566087356404,39.229637145996094,166674000
2018-03-29,39.54304919083701,40.4714784418901,39.32861429364283,39.535980224609375,153594000
2018-04-02,39.267347455946435,39.80932428812303,38.75600520684153,39.276771545410156,150347200
2018-04-03,39.50297909238808,39.76454155398973,38.85260921827928,39.679710388183594,121112000
2018-04-04,38.85260876035632,40.53273181423707,38.82668802678752,40.4384765625,138422000
2018-04-05,40.66705348605198,41.05586093377513,40.54923261151675,40.718894958496094,107732800
2018-04-06,40.287675700962644,40.64349349687593,39.63494695894709,39.677364349365234,140021200
2018-04-09,40.030814601514955,40.787222472466695,40.02374563790659,40.07087326049805,116070800
2018-04-10,40.76603309003821,41.00167489980722,40.419639342029086,40.82494354248047,113634400
2018-04-11,40.584581181460756,40.98281634944289,40.459691330575104,40.63406753540039,89726400
2018-04-12,40.86264284289436,41.23731241849354,40.77545293733876,41.03466033935547,91557200
2018-04-13,41.18546978925659,41.435249499355315,40.9663246609803,41.17368698120117,100497200
2018-04-16,41.24437536607009,41.51772066001814,41.19724773501885,41.43053436279297,86313600
2018-04-17,41.588412774825166,42.16573432963981,41.569561003795144,42.00078582763672,106421600
2018-04-18,41.899463322015784,42.13746381529928,41.68031819776145,41.906532287597656,83018000
2018-04-19,40.94510902406339,41.329206225642714,40.68590525745054,40.718894958496094,139235200
2018-04-20,40.20049707726106,40.34659385923473,38.982225668965064,39.05056381225586,261964400
2018-04-23,39.31210843532802,39.33331532710472,38.666448830470245,38.93743896484375,146062000
2018-04-24,39.03877067555058,39.194295102996016,37.99016554312238,38.395469665527344,134768000
2018-04-25,38.32006771069586,38.97986545854472,38.27058494708206,38.56277847290039,113528400
2018-04-26,38.67352834703607,39.05291176219348,38.49679700945855,38.69709396362305,111852000
2018-04-27,38.64524313476729,38.723005335962576,37.851131667287476,38.249366760253906,142623200
2018-04-30,38.20460519026829,39.4134451477928,38.13626705650611,38.942161560058594,169709600
2018-05-01,39.21314610125641,39.870585028863154,38.94451463897729,39.847023010253906,214277600
2018-05-02,41.29151793812533,41.885336371941115,40.954551838353126,41.60728073120117,266157600
2018-05-03,41.4446737111615,41.82641221003319,41.10534900300538,41.68267059326172,136272800
2018-05-04,42.00315337133076,43.41700425620024,41.98430159472612,43.31803512573242,224805200
2018-05-07,43.63613038088778,44.222879536554224,43.53480617090107,43.63142013549805,169805600
2018-05-08,43.59137248932765,43.88121086073857,43.28032362587547,43.84115219116211,113611200
2018-05-09,43.95897205391952,44.159265397142114,43.645568074468635,44.14984130859375,92844800
2018-05-10,44.23937612324497,44.859111378241764,44.218165636590804,44.781349182128906,111957200
2018-05-11,44.82394339538335,44.95877526691211,44.34137848487162,44.611045837402344,104848800
2018-05-14,44.71039150392342,44.83339872725097,44.438359977373224,44.5069580078125,83115200
2018-05-15,44.18288522686713,44.25148686697226,43.7854822711913,44.10245895385742,94780800
2018-05-16,44.01494677256498,44.58030223976041,43.99838650746106,44.51406478881836,76732400
2018-05-17,44.471485307081586,44.6867470862778,44.08354270729237,44.23257064819336,69176000
2018-05-18,44.27987037350764,44.42653046786745,44.029127524644984,44.07170486450195,73190800
2018-05-21,44.47147176599558,44.77189176145005,44.21363271617887,44.383949279785156,73603200
2018-05-22,44.56136935907778,44.67964456930192,44.182887242571354,44.27277755737305,60962800
2018-05-23,44.08116422228349,44.58974608932775,43.94159675657683,44.5566291809082,80233600
2018-05-24,44.65362171582824,44.67017836753173,44.048053246327676,44.5069580078125,92936000
2018-05-25,44.52587901519814,44.86178013673768,44.38867935550355,44.608673095703125,69844000
2018-05-29,44.376864140831934,44.64889570398078,44.20417972021564,44.44782638549805,90056400
2018-05-30,44.40525183823705,44.471485677083336,44.18289383233587,44.35321044921875,74762000
2018-05-31,44.28696812918716,44.52588274430976,44.03149325278761,44.20417404174805,109931200
2018-06-01,44.469115760497296,45.006082627215655,44.41234235900359,45.0013542175293,93770000
2018-06-04,45.332519140294664,45.753578569376124,45.263921111511316,45.377464294433594,105064800
2018-06-05,45.67079977882873,45.876597527305044,45.50284736136081,45.727569580078125,86264000
2018-06-06,45.80325688574977,45.909703847988986,45.39875409787338,45.88604736328125,83734400
2018-06-07,45.92389499108366,45.938087437716206,45.49810354474371,45.76304244995117,85388800
2018-06-08,45.22134258806852,45.41767986646132,44.89017344949806,45.34671401977539,106627200
2018-06-11,45.26391172082243,45.4105717853982,44.99424446140816,45.23552322387695,73234000
2018-06-12,45.273387494097285,45.5619793128146,45.21661409043262,45.483917236328125,67644400
2018-06-13,45.51702395772197,45.62583872133828,45.04865521318298,45.11015701293945,86553600
2018-06-14,45.31123239005526,45.31596440897372,44.99661990722573,45.133819580078125,86440400
2018-06-15,44.9516653407384,44.98241804306113,44.532970186192046,44.670169830322266,246876800
2018-06-18,44.443096634027135,44.76007334887905,44.28224046220159,44.64653015136719,73939600
2018-06-19,43.79494537297693,44.07644095516829,43.395174578736984,43.925048828125,134314000
2018-06-20,44.08117994634015,44.282245672940235,43.93451620576137,44.116661071777344,82514800
2018-06-21,44.29406343878758,44.55427032867904,43.74763257948827,43.87063980102539,102847600
2018-06-22,44.02676445446986,44.03386067854398,43.69086328022703,43.74290466308594,108801600
2018-06-25,43.383351830308534,43.74290953112811,42.75176255111252,43.0923957824707,126652400
2018-06-26,43.28635792168182,44.123744728742274,43.17990735674422,43.62698745727539,98276800
2018-06-27,43.816225005599165,44.30115399685234,43.5323652771373,43.56311798095703,101141200
2018-06-28,43.548931126106865,44.04805262643195,43.47796528251381,43.88010025024414,69460800
2018-06-29,44.06697719592457,44.2798747446439,43.26743921185514,43.78784942626953,90950800
2018-07-02,43.48270554801094,44.30590010518459,43.388083202116974,44.27751159667969,70925200
2018-07-03,44.42180820300146,44.459657141944504,43.41646877272045,43.5063591003418,55819200
2018-07-05,43.82334364618523,44.09537888262127,43.59152517045839,43.85646057128906,66416800
2018-07-06,43.86118164934169,44.57319716617693,43.80914026437983,44.464385986328125,69940800
2018-07-09,44.82630080014565,45.105428539599686,44.77899144204003,45.0817756652832,79026400
2018-07-10,45.11253256386964,45.24736442747198,44.98715751950538,45.027374267578125,63756400
2018-07-11,44.5897486186037,44.89253282974942,44.37921891539344,44.44308853149414,75326000
2018-07-12,44.83339539070363,45.278111281541236,44.78135401584082,45.1882209777832,72164400
2018-07-13,45.200055813935386,45.379832838208394,45.15747486034756,45.259193420410156,50055600
2018-07-16,45.30413552457632,45.57143503338008,45.04392862984047,45.15983963012695,60172400
2018-07-17,44.885443578265395,45.38692932908867,44.755340121361314,45.28757858276367,62138000
2018-07-18,45.36563288849885,45.3703649068868,44.928013229161195,45.03919219970703,65573600
2018-07-19,44.87125146816836,45.54778583969298,44.87125146816836,45.38929748535156,81147200
2018-07-20,45.36563974785241,45.51939607872061,44.984793423168234,45.285213470458984,82704800
2018-07-23,45.10543802852342,45.40822592493737,44.84050267981882,45.32543182373047,63957600
2018-07-24,45.52411715802254,45.81034468869326,45.42949845552941,45.65422058105469,74791600
2018-07-25,45.668427671324864,46.091854983034054,45.51939973810648,46.08475875854492,66839600
2018-07-26,46.03507510992466,46.35441960496236,45.79852470159238,45.94045639038086,76304000
2018-07-27,46.12497264164137,46.172282008820225,44.96824110817268,45.1764030456543,96096000
2018-07-30,45.39401555990595,45.464981394364806,44.72458117438404,44.923282623291016,84118000
2018-07-31,45.015547593417764,45.45079951875537,44.788457592235076,45.013179779052734,157492000
2018-08-01,47.10428602556714,47.72641117223793,46.67376253103362,47.66490936279297,271742800
2018-08-02,47.4472779878545,49.29237176452415,47.3928724084301,49.05818557739258,249616000
2018-08-03,48.9730404375499,49.377543303996674,48.60638651019813,49.200130462646484,133789600
2018-08-06,49.20248624760357,49.498174265918486,48.982496094524244,49.455596923828125,101701600
2018-08-07,49.51473278966766,49.55731013026369,48.9091607174553,48.9919548034668,102349600
2018-08-08,48.74121043353765,49.15753783634779,48.37928861184259,49.02507019042969,90102000
2018-08-09,49.564393181331,49.62353076720186,49.01323044787793,49.41063690185547,93970400
2018-08-10,49.223123155004025,49.636165711081844,49.05933035479848,49.26347732543945,98444800
2018-08-13,49.686006004523996,50.075309050111564,49.303824068991645,49.58155822753906,103563600
2018-08-14,49.88778153354862,49.982732084437686,49.43675736149721,49.79045486450195,82992000
2018-08-15,49.6646515911767,50.02547026132497,49.453383503301005,49.90678024291992,115230400
2018-08-16,50.265216769109614,50.75421900677927,50.19875065654081,50.63790512084961,114001600
2018-08-17,50.66639386062462,51.73697648515084,50.599927742417734,51.649147033691406,141708000
2018-08-20,51.77258769595775,52.028954949320145,51.06282007892816,51.145904541015625,121150800
2018-08-21,51.463979429672776,51.55655747526284,50.80643588312586,51.04618835449219,104639200
2018-08-22,50.82307364580705,51.35955129169982,50.76135251040176,51.048583984375,76072400
2018-08-23,50.95362079278084,51.52333502466654,50.941754689265245,51.15302276611328,75532800
2018-08-24,51.41651291108594,51.487724018176,51.062815383301725,51.31206512451172,73905600
2018-08-27,51.54707163132223,51.9245086286622,51.352421891870854,51.73460388183594,82100400
2018-08-28,51.988592930759275,52.351784044025756,51.96722959989216,52.15238571166992,91107200
2018-08-29,52.25921758125528,53.05206971659021,52.08355865898254,52.93100357055664,109019200
2018-08-30,52.99510063643723,54.184373483370116,52.79332612805023,53.41763687133789,195175200
2018-08-31,53.768948648472445,54.329165657459775,53.64788613858732,54.03481674194336,173360400
2018-09-04,54.219972905723175,54.40275291881206,53.79743674689333,54.20810317993164,109560400
2018-09-05,54.35764485862687,54.51906151214841,53.43423684845021,53.85439682006836,133332000
2018-09-06,53.70248110255072,53.96834918895152,52.53219933838664,52.9594841003418,137160000
2018-09-07,52.66275959680805,53.49833467055365,52.39214651523999,52.53219985961914,150479200
2018-09-10,52.44911343344167,52.66275761958361,51.385651983609314,51.827178955078125,158066000
2018-09-11,51.7512326037531,53.24435541229315,51.407032194441776,53.137535095214844,142996000
2018-09-12,53.396275095272934,53.41051732035049,52.18563525382532,52.47761535644531,197114800
2018-09-13,53.05917689268069,54.20572269013653,52.833666624423685,53.74520492553711,166825600
2018-09-14,53.5885476860684,53.847291078009455,52.8218111187549,53.13515090942383,127997200
2018-09-17,52.73397376692589,52.92387852093869,51.57556164949843,51.72036361694336,148780400
2018-09-18,51.69899655096694,52.66276254166142,51.53995236118201,51.80582046508789,126286800
2018-09-19,51.86754193214831,52.13340643422851,51.10792648182475,51.8366813659668,108495200
2018-09-20,52.28058336820857,52.76483707510181,52.02183636161945,52.23073196411133,106435200
2018-09-21,52.408753369471576,52.54643419692721,51.58029590882914,51.668128967285156,384986800
2018-09-24,51.46873746922922,52.522701711224435,51.423634686068496,52.4111328125,110773600
2018-09-25,52.16426138781291,52.8930198156766,52.15239166193312,52.74346923828125,98217600
2018-09-26,52.46098789272328,53.113782990935896,52.16663534447083,52.323307037353516,95938800
2018-09-27,53.130402694768456,53.75233724520771,53.063932950702444,53.39863967895508,120724800
2018-09-28,53.360648669167745,53.609898393887846,53.17786867688684,53.58616256713867,91717600
2018-10-01,54.11077996095819,54.45972891318769,53.730974066254866,53.94698715209961,94403200
2018-10-02,53.94460963208403,54.59740468813785,53.79743517852857,54.426490783691406,99152800
2018-10-03,54.60927838858312,55.421117682731534,54.54518476421743,55.08878707885742,114619200
2018-10-04,54.78256999358617,55.15525842665836,53.82118002551818,54.12028121948242,128168000
2018-10-05,54.11315416006722,54.21997445097182,52.3612883495571,53.241966247558594,134322000
2018-10-08,52.74821800655406,53.36303141431904,52.2710818285735,53.1185302734375,118655600
2018-10-09,53.08766047157872,53.94935098872618,52.75770243252154,53.85439682006836,107564000
2018-10-10,53.51971049404259,53.73097860481804,51.285963236227936,51.35955047607422,167962400
2018-10-11,50.9227653439931,52.10491688602584,50.40052999940235,50.90614700317383,212497600
2018-10-12,52.32330683693242,52.907263316289296,51.4734858776768,52.72447967529297,161351600
2018-10-15,52.498964791499894,52.65800896630272,51.57555668146875,51.596920013427734,123164000
2018-10-16,51.96960667852757,52.93337261415995,51.45449246345416,52.733970642089844,116736000
2018-10-17,52.769564893845526,52.850273209498646,52.06691863100556,52.506072998046875,91541600
2018-10-18,51.715613684238384,52.16188930147711,50.56194658901227,51.27883529663086,130325200
2018-10-19,51.763089411901014,52.52270479300805,51.61353883204193,52.059814453125,132314800
2018-10-22,52.173752210932165,53.02120060810518,51.97198137027068,52.377899169921875,115168400
2018-10-23,51.23373370765416,52.995093143663425,50.96549310735206,52.87165451049805,155071200
2018-10-24,52.840797527182865,53.227724523287165,50.92751139208829,51.05807113647461,163702000
2018-10-25,51.68001257878182,52.55119693267546,51.452126135722835,52.1761360168457,119423200
2018-10-26,51.25034458633483,52.26870689490897,50.483608140162744,51.345298767089844,189033600
2018-10-29,52.031324919854015,52.15001492473634,48.92164534308454,50.381534576416016,183742000
2018-10-30,50.12279041465033,51.079431617704415,49.67651843439709,50.63315963745117,146640000
2018-10-31,51.48299517945825,52.33044021891466,51.421274037772015,51.953006744384766,153435600
2018-11-01,51.99809700733676,52.78382433784558,51.46636442889443,52.75059127807617,233292800
2018-11-02,49.742992077595275,50.71624814601477,48.76498377166749,49.25161361694336,365314800
2018-11-05,48.49674853741408,48.51811187418732,47.04160756387447,47.85344696044922,264654800
2018-11-06,47.93176387355699,48.596428524602615,47.87716749378135,48.37091827392578,127531600
2018-11-07,48.89316115705554,49.864044532766044,48.45638280611268,49.83793258666992,133697600
2018-11-08,50.018975263846386,50.052324278753815,49.24956351184435,49.66404724121094,101450400
2018-11-09,48.96371681631605,49.073290598899256,48.17762869897089,48.706451416015625,137463200
2018-11-12,47.40344163613324,47.60592010205465,46.16237505731582,46.25289535522461,204542000
2018-11-13,45.647856318931105,46.969909436344466,45.60497693614052,45.79077911376953,187531600
2018-11-14,46.18858736747711,46.3267486160085,44.29006694824558,44.497310638427734,243204000
2018-11-15,44.87605376570121,45.7288397690571,44.521122151289326,45.59544372558594,185915200
2018-11-16,45.3786815583818,46.44347295974592,45.130946523451215,46.1004524230957,147713200
2018-11-19,45.25957777175542,45.42632285764467,44.06615547692274,44.27339553833008,167701200
2018-11-20,42.48921333468925,43.227660519063384,41.80793745086848,42.158103942871094,271300800
2018-11-21,42.81316817679935,42.941802668538266,42.055667679021546,42.11045455932617,124496800
2018-11-23,41.67216302634215,42.067589699866495,40.99565228703064,41.04090881347656,94496000
2018-11-26,41.50541532486275,41.67454118167568,40.55734367784053,41.59593200683594,179994000
2018-11-27,40.8551055726236,41.631666982501585,40.705036810315356,41.50541687011719,165549600
2018-11-28,42.09855138078,43.18478063533533,41.669775718516014,43.101409912109375,184250000
2018-11-29,43.51112203001725,43.54447104132237,42.329607450635095,42.770294189453125,167080000
2018-11-30,42.94657212714808,42.95610249446837,42.17001438997108,42.53923797607422,158126000
2018-12-03,43.939910139035845,44.05424911966867,43.16573306674839,44.025665283203125,163210000
2018-12-04,43.103797416299365,43.44681799966585,41.98898415512898,42.08903121948242,165377200
2018-12-06,40.91465661846375,41.63404670780796,40.59545836632005,41.619754791259766,172393600
2018-12-07,41.32677262823491,41.56498100520025,40.09047057022136,40.1357307434082,169126400
2018-12-10,39.30436782371349,40.51684714665778,38.90656041585195,40.40012741088867,248104000
2018-12-11,40.89083436840354,40.92179897327455,39.780782907152584,40.169063568115234,189126800
2018-12-12,40.59068128258235,40.95275881299063,40.2619563940355,40.28101348876953,142510800
2018-12-13,40.61214402590669,41.107617843815206,40.3882275891357,40.721717834472656,127594400
2018-12-14,40.25720693797276,40.276264040151375,39.37107167790556,39.4187126159668,162814800
2018-12-17,39.411553955755636,40.10236005671313,38.76362722957384,39.05186080932617,177151600
2018-12-18,39.39488558701543,39.90703192311452,39.15905808682064,39.55924987792969,135366000
2018-12-19,39.54257718093563,39.88797848357411,37.896556981360284,38.32533264160156,196189200
2018-12-20,38.20860163087196,38.615939335376076,36.99374174357665,37.35820007324219,259092000
2018-12-21,37.36535415325516,37.675025670788216,35.643109158770635,35.90513610839844,382978400
2018-12-24,35.29056071290011,36.10047117163717,34.91895631990907,34.97612762451172,148676800
2018-12-26,35.32628751316479,37.45348564036244,34.94991800671452,37.43919372558594,234330000
2018-12-27,37.12238022196103,37.343915828787566,35.74792096197973,37.196224212646484,212468400
2018-12-28,37.51780415930204,37.76077762302166,36.81509045914528,37.21527862548828,169165600
2018-12-31,37.763153161468566,37.960866442940635,37.27482552744907,37.57497024536133,140014000
2019-01-02,36.896080457482114,37.839386848487095,36.73886211985297,37.61785125732422,148158800
2019-01-03,34.29723714095468,34.71172097757419,33.825585626712446,33.870845794677734,365248800
2019-01-04,34.42823764398357,35.38583581454372,34.25434664142994,35.31675338745117,234428400
2019-01-07,35.42157295630101,35.45254119796696,34.754588999265515,35.23815155029297,219111200
2019-01-08,35.62643599572281,36.16478912877367,35.37870094056626,35.90990447998047,164101200
2019-01-09,36.03852127231397,36.8103172407821,35.64309837562767,36.51970291137695,180396400
2019-01-10,36.32676495224882,36.67693143634063,35.93610349421872,36.636436462402344,143122800
2019-01-11,36.41728668965994,36.612615608918475,36.09093884143746,36.27674102783203,108092800
2019-01-14,35.93371012293423,36.033757135492436,35.545429575449475,35.731231689453125,129756800
2019-01-15,35.79555957068169,36.53876824774425,35.74315345783549,36.46254348754883,114843600
2019-01-16,36.46492197956527,37.131905854686835,36.445864882016686,36.907989501953125,122278800
2019-01-17,36.73172100407359,37.55592336335541,36.50780460910458,37.12714767456055,119284800
2019-01-18,37.517811062008555,37.60833138833237,37.15573339148389,37.355831146240234,135004000
2019-01-22,37.258161960363196,37.334386728093314,36.35535044644679,36.517333984375,121576000
2019-01-23,36.719814519412964,36.95564208685742,36.13620480760854,36.6650276184082,92522400
2019-01-24,36.71027561625234,36.798411510579946,36.145723195146964,36.3744010925293,101766000
2019-01-25,37.03662400515112,37.66787815610995,36.760305150477386,37.57973861694336,134142000
2019-01-28,37.11046792768946,37.23910243985736,36.6030867412518,37.231956481933594,104768400
2019-01-29,37.220038958596476,37.667871630472526,36.71027345041031,36.84605026245117,166348800
2019-01-30,38.887501744026494,39.578304302722984,38.16811172006146,39.36391830444336,244439200
2019-01-31,39.56877167193524,40.257193353717504,39.19954816570171,39.64738082885742,162958400
2019-02-01,39.771255093393634,40.25243319065065,39.52589722677174,39.66644287109375,130672400
2019-02-04,39.87844448098369,40.89082955557132,39.84747624498772,40.79316329956055,125982000
2019-02-05,41.176678751547904,41.705501363894136,41.05519385105682,41.491111755371094,144406400
2019-02-06,41.603079513914516,41.82223435574399,41.17430746758201,41.50541687011719,112958400
2019-02-07,41.06710809016357,41.43395089534404,40.57639959016769,40.71932601928711,126966800
2019-02-08,40.427460134382265,40.82697360976504,40.29109734589125,40.76716613769531,95280000
2019-02-11,40.92026971273372,40.958547367756964,40.489655219617426,40.53271484375,83973600
2019-02-12,40.69300614599975,40.90831158895614,40.597311998851445,40.881996154785156,89134000
2019-02-13,41.00160888990955,41.26236858240491,40.64994067511522,40.71213912963867,89960800
2019-02-14,40.5997176700714,40.97052118369501,40.52077134609879,40.860477447509766,87342800
2019-02-15,40.968123035515944,41.07577576743532,40.609278162212156,40.769561767578125,98507200
2019-02-19,40.59971388249842,41.013580648024224,40.547083004759976,40.891571044921875,75891200
2019-02-20,40.953775654222376,41.46333661496224,40.90593039437642,41.154727935791016,104457600
2019-02-21,41.09970373851349,41.23606290385882,40.74085883448169,40.922672271728516,68998800
2019-02-22,41.0470710743179,41.386777130641946,40.999225819267565,41.379600524902344,75652800
2019-02-25,41.66428226312171,42.07336336758773,41.61404237554862,41.681026458740234,87493600
2019-02-26,41.556630858244425,41.93700555357512,41.42744465771321,41.704952239990234,68280800
2019-02-27,41.43702182926786,41.865241839640916,41.3221888233918,41.83414077758789,111341600
2019-02-28,41.70255153601081,41.84369627931718,41.367627537068515,41.42264938354492,112861600
2019-03-01,41.693001101381114,41.90113001825716,41.36047157137508,41.858070373535156,103544800
2019-03-04,42.03029915498957,42.52311213491494,41.6188234600239,42.06857681274414,109744800
2019-03-05,42.09011242534028,42.10446563638617,41.75518834938098,41.992027282714844,78949600
2019-03-06,41.786295019739335,41.98246533134036,41.611658177958454,41.75041198730469,83241600
2019-03-07,41.59489461922127,41.731257391688615,41.15232156812605,41.26715087890625,99185600
2019-03-08,40.745648725344594,41.40353111834732,40.54947840507668,41.36525344848633,95997600
2019-03-11,41.982450518948944,42.850852450709084,41.948958483706924,42.798221588134766,128044000
2019-03-12,43.06138695650634,43.70013042498477,42.91067093404369,43.27908706665039,129870400
2019-03-13,43.5996453272175,43.850837429544725,43.281469150984115,43.470462799072266,124130000
2019-03-14,43.99438111199851,44.04223001659465,43.67381389321422,43.953712463378906,94318000
2019-03-15,44.22165515768644,44.81494437724077,43.95610978254428,44.525474548339844,156171600
2019-03-18,44.44892403676384,45.06852871161591,44.446529401109466,44.98001480102539,104879200
2019-03-19,45.05895441234656,45.212061406706034,44.47762384055318,44.62355422973633,126585600
2019-03-20,44.551788370121876,45.33168026989481,44.19294347892103,45.01350402832031,124140800
2019-03-21,45.45847747551031,46.968017920928716,45.408237578355326,46.67137145996094,204136800
2019-03-22,46.731166773875984,47.29335848679614,45.640279037651645,45.704872131347656,169630800
2019-03-25,45.814916385507885,45.92735472943375,44.6403003623013,45.152252197265625,175381200
2019-03-26,45.85080891595458,46.142669720394025,44.157060586216474,44.68575668334961,199202000
2019-03-27,45.154645826401016,45.396266723051546,44.628340750814054,45.08766174316406,119393600
2019-03-28,45.2024980623719,45.34842847704672,44.8627919733694,45.14747619628906,83121600
2019-03-29,45.413016447400935,45.472823927790444,45.10440780439011,45.44172286987305,94256000
2019-04-01,45.84602238790681,45.8555899786877,45.06613415152161,45.75033187866211,111448000
2019-04-02,45.71444445215832,46.52065176331116,45.704876861533926,46.41539001464844,91062800
2019-04-03,46.23118199255174,47.008679231753774,46.20725754043274,46.73356628417969,93087200
2019-04-04,46.599594142761774,46.97757785142085,46.2048662380215,46.814903259277344,76457200
2019-04-05,46.996711099641466,47.15221271815539,46.872310534902006,47.12828826904297,74106400
2019-04-08,46.98953939509702,47.901004785809306,46.97040056388295,47.86990737915039,103526800
2019-04-09,47.92253440215642,48.52778574553339,47.66177104187914,47.72636413574219,143072800
2019-04-10,47.53020559075672,48.02302236315101,47.41059061354983,47.99431228637695,86781200
2019-04-11,48.0493265952234,48.08520961987092,47.47278166349611,47.59478759765625,83603200
2019-04-12,47.654599387904355,47.879476097016486,46.93930426252386,47.575653076171875,111042800
2019-04-15,47.506275701150514,47.810098707258135,47.3699129010381,47.661773681640625,70146400
2019-04-16,47.71680865304602,48.17373509495432,47.501499502326,47.666568756103516,102785600
2019-04-17,47.73592295376926,48.65456835763989,47.5134409440851,48.59476089477539,115627200
